A	q	Phi	tau	dq/dA	dPhi/dA	dtau/dA	d2q/dA2	d2Phi/dA2	d2tau/dA2	d3tau/dA3
-78.3933	-5.02076e-36	123.13	962.939	-5.05212e-36	-1.50468	-22.7459	-5.08406e-36	-5.84899e-05	0.251056	0.0103132
-78.3833	-5.07154e-36	123.115	962.712	-5.10321e-36	-1.50468	-22.7434	-5.13548e-36	-5.85046e-05	0.25106	0.00641682
-78.3733	-5.12283e-36	123.1	962.484	-5.15483e-36	-1.50468	-22.7409	-5.18743e-36	-5.85192e-05	0.251064	-0.00172038
-78.3633	-5.17464e-36	123.085	962.257	-5.20696e-36	-1.50468	-22.7384	-5.2399e-36	-5.85339e-05	0.251068	-0.0112986
-78.3533	-5.22697e-36	123.07	962.03	-5.25963e-36	-1.50468	-22.7358	-5.2929e-36	-5.85486e-05	0.251072	-0.0183485
-78.3433	-5.27983e-36	123.055	961.802	-5.31282e-36	-1.50468	-22.7333	-5.34643e-36	-5.85633e-05	0.251076	-0.0185168
-78.3333	-5.33323e-36	123.04	961.575	-5.36656e-36	-1.50468	-22.7308	-5.40051e-36	-5.85779e-05	0.25108	-0.0141567
-78.3233	-5.38717e-36	123.025	961.348	-5.42084e-36	-1.50468	-22.7283	-5.45514e-36	-5.85926e-05	0.251083	-0.00672305
-78.3133	-5.44165e-36	123.01	961.12	-5.47566e-36	-1.50468	-22.7258	-5.51032e-36	-5.86073e-05	0.251087	0.000193267
-78.3033	-5.49668e-36	122.995	960.893	-5.53104e-36	-1.50468	-22.7233	-5.56605e-36	-5.8622e-05	0.25109	0.0057632
-78.2933	-5.55227e-36	122.98	960.666	-5.58699e-36	-1.50468	-22.7208	-5.62235e-36	-5.86367e-05	0.251094	0.00904402
-78.2833	-5.60842e-36	122.965	960.439	-5.64349e-36	-1.50468	-22.7183	-5.67922e-36	-5.86515e-05	0.251098	0.00775057
-78.2733	-5.66514e-36	122.95	960.212	-5.70057e-36	-1.50468	-22.7158	-5.73667e-36	-5.86662e-05	0.251102	0.0024007
-78.2633	-5.72244e-36	122.935	959.984	-5.75823e-36	-1.50468	-22.7132	-5.79469e-36	-5.86809e-05	0.251106	-0.00792914
-78.2533	-5.78031e-36	122.92	959.757	-5.81647e-36	-1.50468	-22.7107	-5.85331e-36	-5.86956e-05	0.25111	-0.0151943
-78.2433	-5.83877e-36	122.905	959.53	-5.8753e-36	-1.50468	-22.7082	-5.91251e-36	-5.87104e-05	0.251114	-0.0182558
-78.2333	-5.89782e-36	122.89	959.303	-5.93472e-36	-1.50469	-22.7057	-5.97232e-36	-5.87251e-05	0.251117	-0.0154364
-78.2233	-5.95746e-36	122.875	959.076	-5.99474e-36	-1.50469	-22.7032	-6.03273e-36	-5.87398e-05	0.251121	-0.0105163
-78.2133	-6.01771e-36	122.859	958.849	-6.05538e-36	-1.50469	-22.7007	-6.09375e-36	-5.87546e-05	0.251125	-0.00287504
-78.2033	-6.07857e-36	122.844	958.622	-6.11662e-36	-1.50469	-22.6982	-6.15539e-36	-5.87694e-05	0.251128	0.00452441
-78.1933	-6.14005e-36	122.829	958.395	-6.17849e-36	-1.50469	-22.6957	-6.21765e-36	-5.87841e-05	0.251132	0.00876352
-78.1833	-6.20214e-36	122.814	958.168	-6.24098e-36	-1.50469	-22.6932	-6.28054e-36	-5.87989e-05	0.251136	0.00900958
-78.1733	-6.26487e-36	122.799	957.941	-6.3041e-36	-1.50469	-22.6906	-6.34407e-36	-5.88137e-05	0.25114	0.00421088
