u	GluePotFac	MesonPotFac
0.592251	1.73248	0.233159
0.592383	1.73213	0.233098
0.592515	1.73179	0.233038
0.592648	1.73145	0.232977
0.59278	1.73111	0.232917
0.592912	1.73077	0.232857
0.593044	1.73044	0.232796
0.593176	1.7301	0.232736
0.593308	1.72976	0.232676
0.59344	1.72942	0.232616
0.593572	1.72908	0.232556
0.593704	1.72874	0.232495
0.593836	1.72841	0.232435
0.593967	1.72807	0.232375
0.594099	1.72773	0.232315
0.594231	1.72739	0.232256
0.594362	1.72706	0.232196
0.594494	1.72672	0.232136
0.594625	1.72639	0.232076
0.594757	1.72605	0.232017
0.594888	1.72572	0.231957
0.595019	1.72538	0.231897
0.595151	1.72505	0.231838
0.595282	1.72471	0.231778
0.595413	1.72438	0.231719
0.595544	1.72405	0.231659
0.595675	1.72371	0.2316
0.595806	1.72338	0.231541
0.595937	1.72305	0.231481
0.596068	1.72271	0.231422
0.596199	1.72238	0.231363
0.596329	1.72205	0.231304
0.59646	1.72172	0.231245
0.596591	1.72139	0.231186
0.596721	1.72106	0.231127
0.596852	1.72073	0.231068
0.596983	1.72039	0.231009
0.597113	1.72006	0.23095
0.597243	1.71973	0.230891
0.597374	1.7194	0.230832
0.597504	1.71908	0.230774
0.597634	1.71875	0.230715
0.597765	1.71842	0.230656
0.597895	1.71809	0.230598
0.598025	1.71776	0.230539
0.598155	1.71743	0.230481
0.598285	1.71711	0.230422
0.598415	1.71678	0.230364
0.598545	1.71645	0.230306
0.598675	1.71612	0.230247
0.598804	1.7158	0.230189
0.598934	1.71547	0.230131
0.599064	1.71515	0.230073
0.599194	1.71482	0.230014
0.599323	1.71449	0.229956
0.599453	1.71417	0.229898
0.599582	1.71384	0.22984
0.599712	1.71352	0.229782
0.599841	1.7132	0.229724
0.59997	1.71287	0.229666
0.6001	1.71255	0.229609
0.600229	1.71222	0.229551
0.600358	1.7119	0.229493
0.600487	1.71158	0.229435
0.600616	1.71126	0.229378
0.600746	1.71093	0.22932
0.600875	1.71061	0.229262
0.601003	1.71029	0.229205
0.601132	1.70997	0.229147
0.601261	1.70965	0.22909
0.60139	1.70933	0.229033
0.601519	1.709	0.228975
0.601648	1.70868	0.228918
0.601776	1.70836	0.228861
0.601905	1.70804	0.228803
0.602033	1.70772	0.228746
0.602162	1.7074	0.228689
0.60229	1.70708	0.228632
0.602419	1.70677	0.228575
0.602547	1.70645	0.228518
0.602676	1.70613	0.228461
0.602804	1.70581	0.228404
0.602932	1.70549	0.228347
0.60306	1.70517	0.22829
0.603188	1.70486	0.228233
0.603316	1.70454	0.228177
0.603445	1.70422	0.22812
0.603573	1.70391	0.228063
0.6037	1.70359	0.228006
0.603828	1.70327	0.22795
0.603956	1.70296	0.227893
0.604084	1.70264	0.227837
0.604212	1.70233	0.22778
0.60434	1.70201	0.227724
0.604467	1.7017	0.227667
0.604595	1.70138	0.227611
0.604722	1.70107	0.227555
0.60485	1.70075	0.227498
0.604977	1.70044	0.227442
0.605105	1.70012	0.227386
0.605232	1.69981	0.22733
0.60536	1.6995	0.227274
0.605487	1.69918	0.227218
0.605614	1.69887	0.227161
0.605741	1.69856	0.227105
0.605868	1.69825	0.227049
0.605996	1.69793	0.226994
0.606123	1.69762	0.226938
0.60625	1.69731	0.226882
0.606377	1.697	0.226826
0.606504	1.69669	0.22677
0.606631	1.69638	0.226714
0.606757	1.69607	0.226659
0.606884	1.69576	0.226603
0.607011	1.69545	0.226548
0.607138	1.69514	0.226492
0.607264	1.69483	0.226436
0.607391	1.69452	0.226381
0.607517	1.69421	0.226325
0.607644	1.6939	0.22627
0.60777	1.69359	0.226215
0.607897	1.69328	0.226159
0.608023	1.69297	0.226104
0.60815	1.69267	0.226049
0.608276	1.69236	0.225994
0.608402	1.69205	0.225938
0.608528	1.69174	0.225883
0.608655	1.69144	0.225828
0.608781	1.69113	0.225773
0.608907	1.69082	0.225718
0.609033	1.69052	0.225663
0.609159	1.69021	0.225608
0.609285	1.6899	0.225553
0.609411	1.6896	0.225498
0.609537	1.68929	0.225443
0.609662	1.68899	0.225388
0.609788	1.68868	0.225334
0.609914	1.68838	0.225279
0.61004	1.68807	0.225224
0.610165	1.68777	0.22517
0.610291	1.68746	0.225115
0.610416	1.68716	0.22506
0.610542	1.68686	0.225006
0.610667	1.68655	0.224951
0.610793	1.68625	0.224897
0.610918	1.68595	0.224842
0.611044	1.68564	0.224788
0.611169	1.68534	0.224734
0.611294	1.68504	0.224679
0.611419	1.68473	0.224625
0.611545	1.68443	0.224571
0.61167	1.68413	0.224516
0.611795	1.68383	0.224462
0.61192	1.68353	0.224408
0.612045	1.68323	0.224354
0.61217	1.68293	0.2243
0.612295	1.68263	0.224246
0.61242	1.68232	0.224192
0.612544	1.68202	0.224138
0.612669	1.68172	0.224084
0.612794	1.68142	0.22403
0.612919	1.68112	0.223976
0.613043	1.68082	0.223922
0.613168	1.68053	0.223869
0.613293	1.68023	0.223815
0.613417	1.67993	0.223761
0.613542	1.67963	0.223707
0.613666	1.67933	0.223654
0.613791	1.67903	0.2236
0.613915	1.67873	0.223547
0.614039	1.67844	0.223493
0.614164	1.67814	0.22344
0.614288	1.67784	0.223386
0.614412	1.67754	0.223333
0.614536	1.67725	0.223279
0.61466	1.67695	0.223226
0.614785	1.67665	0.223172
0.614909	1.67636	0.223119
0.615033	1.67606	0.223066
0.615157	1.67576	0.223013
0.615281	1.67547	0.222959
0.615404	1.67517	0.222906
0.615528	1.67488	0.222853
0.615652	1.67458	0.2228
0.615776	1.67429	0.222747
0.6159	1.67399	0.222694
0.616023	1.6737	0.222641
0.616147	1.6734	0.222588
0.616271	1.67311	0.222535
0.616394	1.67281	0.222482
0.616518	1.67252	0.222429
0.616641	1.67223	0.222377
0.616765	1.67193	0.222324
0.616888	1.67164	0.222271
0.617012	1.67135	0.222218
0.617135	1.67105	0.222166
0.617258	1.67076	0.222113
0.617381	1.67047	0.22206
0.617505	1.67018	0.222008
0.617628	1.66988	0.221955
0.617751	1.66959	0.221903
0.617874	1.6693	0.22185
0.617997	1.66901	0.221798
0.61812	1.66872	0.221745
0.618243	1.66843	0.221693
0.618366	1.66814	0.22164
0.618489	1.66785	0.221588
0.618612	1.66755	0.221536
0.618735	1.66726	0.221484
0.618858	1.66697	0.221431
0.61898	1.66668	0.221379
0.619103	1.66639	0.221327
0.619226	1.6661	0.221275
0.619348	1.66581	0.221223
0.619471	1.66553	0.221171
0.619594	1.66524	0.221119
0.619716	1.66495	0.221067
0.619839	1.66466	0.221015
0.619961	1.66437	0.220963
0.620084	1.66408	0.220911
0.620206	1.66379	0.220859
0.620328	1.66351	0.220807
0.620451	1.66322	0.220755
0.620573	1.66293	0.220703
0.620695	1.66264	0.220652
0.620817	1.66235	0.2206
0.620939	1.66207	0.220548
0.621062	1.66178	0.220497
0.621184	1.66149	0.220445
0.621306	1.66121	0.220393
0.621428	1.66092	0.220342
0.62155	1.66063	0.22029
0.621672	1.66035	0.220239
0.621794	1.66006	0.220187
0.621915	1.65978	0.220136
0.622037	1.65949	0.220084
0.622159	1.65921	0.220033
0.622281	1.65892	0.219982
0.622403	1.65864	0.21993
0.622524	1.65835	0.219879
0.622646	1.65807	0.219828
0.622767	1.65778	0.219777
0.622889	1.6575	0.219725
0.623011	1.65721	0.219674
0.623132	1.65693	0.219623
0.623254	1.65665	0.219572
0.623375	1.65636	0.219521
0.623496	1.65608	0.21947
0.623618	1.65579	0.219419
0.623739	1.65551	0.219368
0.62386	1.65523	0.219317
0.623982	1.65495	0.219266
0.624103	1.65466	0.219215
0.624224	1.65438	0.219164
0.624345	1.6541	0.219114
0.624466	1.65382	0.219063
0.624587	1.65353	0.219012
0.624708	1.65325	0.218961
0.624829	1.65297	0.21891
0.62495	1.65269	0.21886
0.625071	1.65241	0.218809
0.625192	1.65213	0.218759
0.625313	1.65185	0.218708
0.625434	1.65156	0.218657
0.625555	1.65128	0.218607
0.625675	1.651	0.218556
0.625796	1.65072	0.218506
0.625917	1.65044	0.218455
0.626037	1.65016	0.218405
0.626158	1.64988	0.218355
0.626279	1.6496	0.218304
0.626399	1.64932	0.218254
0.62652	1.64904	0.218204
0.62664	1.64876	0.218153
0.626761	1.64849	0.218103
0.626881	1.64821	0.218053
0.627001	1.64793	0.218003
0.627122	1.64765	0.217953
0.627242	1.64737	0.217902
0.627362	1.64709	0.217852
0.627482	1.64681	0.217802
0.627603	1.64654	0.217752
0.627723	1.64626	0.217702
0.627843	1.64598	0.217652
0.627963	1.6457	0.217602
0.628083	1.64543	0.217552
0.628203	1.64515	0.217502
0.628323	1.64487	0.217453
0.628443	1.64459	0.217403
0.628563	1.64432	0.217353
0.628683	1.64404	0.217303
0.628803	1.64377	0.217253
0.628923	1.64349	0.217204
0.629043	1.64321	0.217154
0.629162	1.64294	0.217104
0.629282	1.64266	0.217055
0.629402	1.64239	0.217005
0.629521	1.64211	0.216955
0.629641	1.64183	0.216906
0.629761	1.64156	0.216856
0.62988	1.64128	0.216807
0.63	1.64101	0.216757
0.630119	1.64073	0.216708
0.630239	1.64046	0.216658
0.630358	1.64018	0.216609
0.630478	1.63991	0.21656
0.630597	1.63964	0.21651
0.630716	1.63936	0.216461
0.630836	1.63909	0.216412
0.630955	1.63881	0.216362
0.631074	1.63854	0.216313
0.631193	1.63827	0.216264
0.631312	1.63799	0.216215
0.631432	1.63772	0.216166
0.631551	1.63745	0.216116
0.63167	1.63717	0.216067
0.631789	1.6369	0.216018
0.631908	1.63663	0.215969
0.632027	1.63636	0.21592
0.632146	1.63608	0.215871
0.632265	1.63581	0.215822
0.632384	1.63554	0.215773
0.632502	1.63527	0.215724
0.632621	1.635	0.215675
0.63274	1.63472	0.215627
0.632859	1.63445	0.215578
0.632978	1.63418	0.215529
0.633096	1.63391	0.21548
0.633215	1.63364	0.215431
0.633334	1.63337	0.215383
0.633452	1.6331	0.215334
0.633571	1.63283	0.215285
0.633689	1.63256	0.215237
0.633808	1.63229	0.215188
0.633926	1.63202	0.215139
0.634045	1.63175	0.215091
0.634163	1.63148	0.215042
0.634282	1.63121	0.214994
0.6344	1.63094	0.214945
0.634518	1.63067	0.214897
0.634637	1.6304	0.214848
0.634755	1.63013	0.2148
0.634873	1.62986	0.214751
0.634991	1.62959	0.214703
0.635109	1.62932	0.214655
0.635228	1.62905	0.214606
0.635346	1.62878	0.214558
0.635464	1.62851	0.21451
0.635582	1.62825	0.214462
0.6357	1.62798	0.214413
0.635818	1.62771	0.214365
0.635936	1.62744	0.214317
0.636054	1.62717	0.214269
0.636172	1.62691	0.214221
0.636289	1.62664	0.214173
0.636407	1.62637	0.214124
0.636525	1.6261	0.214076
0.636643	1.62584	0.214028
0.636761	1.62557	0.21398
0.636878	1.6253	0.213932
0.636996	1.62503	0.213884
0.637114	1.62477	0.213837
0.637231	1.6245	0.213789
0.637349	1.62423	0.213741
0.637466	1.62397	0.213693
0.637584	1.6237	0.213645
0.637702	1.62344	0.213597
0.637819	1.62317	0.21355
0.637936	1.6229	0.213502
0.638054	1.62264	0.213454
0.638171	1.62237	0.213406
0.638289	1.62211	0.213359
0.638406	1.62184	0.213311
0.638523	1.62158	0.213263
0.638641	1.62131	0.213216
0.638758	1.62105	0.213168
0.638875	1.62078	0.213121
0.638992	1.62052	0.213073
0.639109	1.62025	0.213026
0.639226	1.61999	0.212978
0.639344	1.61972	0.212931
0.639461	1.61946	0.212883
0.639578	1.61919	0.212836
0.639695	1.61893	0.212788
0.639812	1.61867	0.212741
0.639929	1.6184	0.212694
0.640046	1.61814	0.212646
0.640163	1.61788	0.212599
0.640279	1.61761	0.212552
0.640396	1.61735	0.212505
0.640513	1.61709	0.212457
0.64063	1.61682	0.21241
0.640747	1.61656	0.212363
0.640863	1.6163	0.212316
0.64098	1.61603	0.212269
0.641097	1.61577	0.212222
0.641213	1.61551	0.212174
0.64133	1.61525	0.212127
0.641447	1.61498	0.21208
0.641563	1.61472	0.212033
0.64168	1.61446	0.211986
0.641796	1.6142	0.211939
0.641913	1.61394	0.211892
0.642029	1.61367	0.211845
0.642145	1.61341	0.211799
0.642262	1.61315	0.211752
0.642378	1.61289	0.211705
0.642495	1.61263	0.211658
0.642611	1.61237	0.211611
0.642727	1.61211	0.211564
0.642843	1.61184	0.211518
0.64296	1.61158	0.211471
0.643076	1.61132	0.211424
0.643192	1.61106	0.211377
0.643308	1.6108	0.211331
0.643424	1.61054	0.211284
0.64354	1.61028	0.211237
0.643656	1.61002	0.211191
0.643773	1.60976	0.211144
0.643889	1.6095	0.211098
0.644005	1.60924	0.211051
0.64412	1.60898	0.211005
0.644236	1.60872	0.210958
0.644352	1.60846	0.210912
0.644468	1.6082	0.210865
0.644584	1.60794	0.210819
0.6447	1.60768	0.210772
0.644816	1.60743	0.210726
0.644931	1.60717	0.21068
0.645047	1.60691	0.210633
0.645163	1.60665	0.210587
0.645279	1.60639	0.210541
0.645394	1.60613	0.210494
0.64551	1.60587	0.210448
0.645625	1.60561	0.210402
0.645741	1.60536	0.210356
0.645857	1.6051	0.210309
0.645972	1.60484	0.210263
0.646088	1.60458	0.210217
0.646203	1.60432	0.210171
0.646319	1.60407	0.210125
0.646434	1.60381	0.210079
0.646549	1.60355	0.210033
0.646665	1.60329	0.209987
0.64678	1.60304	0.209941
0.646895	1.60278	0.209895
0.647011	1.60252	0.209849
0.647126	1.60227	0.209803
0.647241	1.60201	0.209757
0.647357	1.60175	0.209711
0.647472	1.6015	0.209665
0.647587	1.60124	0.209619
0.647702	1.60098	0.209573
0.647817	1.60073	0.209527
0.647932	1.60047	0.209482
0.648047	1.60021	0.209436
0.648162	1.59996	0.20939
0.648277	1.5997	0.209344
0.648392	1.59944	0.209299
0.648507	1.59919	0.209253
0.648622	1.59893	0.209207
0.648737	1.59868	0.209162
0.648852	1.59842	0.209116
0.648967	1.59817	0.20907
0.649082	1.59791	0.209025
0.649197	1.59766	0.208979
0.649311	1.5974	0.208934
0.649426	1.59715	0.208888
0.649541	1.59689	0.208842
0.649656	1.59664	0.208797
0.64977	1.59638	0.208751
0.649885	1.59613	0.208706
0.65	1.59587	0.208661
0.650114	1.59562	0.208615
0.650229	1.59536	0.20857
0.650343	1.59511	0.208524
0.650458	1.59485	0.208479
0.650572	1.5946	0.208434
0.650687	1.59435	0.208388
0.650801	1.59409	0.208343
0.650916	1.59384	0.208298
0.65103	1.59358	0.208253
0.651145	1.59333	0.208207
0.651259	1.59308	0.208162
0.651373	1.59282	0.208117
0.651488	1.59257	0.208072
0.651602	1.59232	0.208027
0.651716	1.59206	0.207981
0.65183	1.59181	0.207936
0.651945	1.59156	0.207891
0.652059	1.5913	0.207846
0.652173	1.59105	0.207801
0.652287	1.5908	0.207756
0.652401	1.59055	0.207711
0.652515	1.59029	0.207666
0.652629	1.59004	0.207621
0.652744	1.58979	0.207576
0.652858	1.58954	0.207531
0.652972	1.58928	0.207486
0.653086	1.58903	0.207441
0.653199	1.58878	0.207396
0.653313	1.58853	0.207352
0.653427	1.58828	0.207307
0.653541	1.58802	0.207262
0.653655	1.58777	0.207217
0.653769	1.58752	0.207172
0.653883	1.58727	0.207127
0.653997	1.58702	0.207083
0.65411	1.58677	0.207038
0.654224	1.58651	0.206993
0.654338	1.58626	0.206949
0.654451	1.58601	0.206904
0.654565	1.58576	0.206859
0.654679	1.58551	0.206815
0.654792	1.58526	0.20677
0.654906	1.58501	0.206725
0.65502	1.58476	0.206681
0.655133	1.58451	0.206636
0.655247	1.58426	0.206592
0.65536	1.58401	0.206547
0.655474	1.58376	0.206503
0.655587	1.58351	0.206458
0.655701	1.58326	0.206414
0.655814	1.58301	0.206369
0.655927	1.58276	0.206325
0.656041	1.58251	0.20628
0.656154	1.58226	0.206236
0.656268	1.58201	0.206192
0.656381	1.58176	0.206147
0.656494	1.58151	0.206103
0.656607	1.58126	0.206059
0.656721	1.58101	0.206014
0.656834	1.58076	0.20597
0.656947	1.58051	0.205926
0.65706	1.58026	0.205882
0.657173	1.58001	0.205837
0.657287	1.57976	0.205793
0.6574	1.57951	0.205749
0.657513	1.57926	0.205705
0.657626	1.57901	0.205661
0.657739	1.57876	0.205617
0.657852	1.57852	0.205572
0.657965	1.57827	0.205528
0.658078	1.57802	0.205484
0.658191	1.57777	0.20544
0.658304	1.57752	0.205396
0.658417	1.57727	0.205352
0.65853	1.57703	0.205308
0.658642	1.57678	0.205264
0.658755	1.57653	0.20522
0.658868	1.57628	0.205176
0.658981	1.57603	0.205132
0.659094	1.57578	0.205088
0.659206	1.57554	0.205044
0.659319	1.57529	0.205001
0.659432	1.57504	0.204957
0.659545	1.57479	0.204913
0.659657	1.57455	0.204869
0.65977	1.5743	0.204825
0.659883	1.57405	0.204781
0.659995	1.5738	0.204738
0.660108	1.57356	0.204694
0.66022	1.57331	0.20465
0.660333	1.57306	0.204606
0.660445	1.57282	0.204563
0.660558	1.57257	0.204519
0.66067	1.57232	0.204475
0.660783	1.57207	0.204432
0.660895	1.57183	0.204388
0.661008	1.57158	0.204344
0.66112	1.57133	0.204301
0.661232	1.57109	0.204257
0.661345	1.57084	0.204214
0.661457	1.5706	0.20417
0.661569	1.57035	0.204126
0.661682	1.5701	0.204083
0.661794	1.56986	0.204039
0.661906	1.56961	0.203996
0.662018	1.56936	0.203952
0.662131	1.56912	0.203909
0.662243	1.56887	0.203866
0.662355	1.56863	0.203822
0.662467	1.56838	0.203779
0.662579	1.56813	0.203735
0.662691	1.56789	0.203692
0.662803	1.56764	0.203649
0.662915	1.5674	0.203605
0.663028	1.56715	0.203562
0.66314	1.56691	0.203519
0.663252	1.56666	0.203475
0.663364	1.56642	0.203432
0.663475	1.56617	0.203389
0.663587	1.56593	0.203346
0.663699	1.56568	0.203302
0.663811	1.56544	0.203259
0.663923	1.56519	0.203216
0.664035	1.56495	0.203173
0.664147	1.5647	0.20313
0.664259	1.56446	0.203087
0.66437	1.56421	0.203043
0.664482	1.56397	0.203
0.664594	1.56372	0.202957
0.664706	1.56348	0.202914
0.664817	1.56323	0.202871
0.664929	1.56299	0.202828
0.665041	1.56275	0.202785
0.665152	1.5625	0.202742
0.665264	1.56226	0.202699
0.665376	1.56201	0.202656
0.665487	1.56177	0.202613
0.665599	1.56152	0.20257
0.66571	1.56128	0.202527
0.665822	1.56104	0.202484
0.665934	1.56079	0.202441
0.666045	1.56055	0.202399
0.666156	1.56031	0.202356
0.666268	1.56006	0.202313
0.666379	1.55982	0.20227
0.666491	1.55958	0.202227
0.666602	1.55933	0.202184
0.666714	1.55909	0.202142
0.666825	1.55884	0.202099
0.666936	1.5586	0.202056
0.667048	1.55836	0.202013
0.667159	1.55812	0.201971
0.66727	1.55787	0.201928
0.667381	1.55763	0.201885
0.667493	1.55739	0.201843
0.667604	1.55714	0.2018
0.667715	1.5569	0.201757
0.667826	1.55666	0.201715
0.667938	1.55641	0.201672
0.668049	1.55617	0.201629
0.66816	1.55593	0.201587
0.668271	1.55569	0.201544
0.668382	1.55544	0.201502
0.668493	1.5552	0.201459
0.668604	1.55496	0.201417
0.668715	1.55472	0.201374
0.668826	1.55447	0.201332
0.668937	1.55423	0.201289
0.669048	1.55399	0.201247
0.669159	1.55375	0.201204
0.66927	1.55351	0.201162
0.669381	1.55326	0.201119
0.669492	1.55302	0.201077
0.669603	1.55278	0.201035
0.669714	1.55254	0.200992
0.669825	1.5523	0.20095
0.669935	1.55205	0.200908
0.670046	1.55181	0.200865
0.670157	1.55157	0.200823
0.670268	1.55133	0.200781
0.670379	1.55109	0.200738
0.670489	1.55085	0.200696
0.6706	1.55061	0.200654
0.670711	1.55036	0.200612
0.670821	1.55012	0.200569
0.670932	1.54988	0.200527
0.671043	1.54964	0.200485
0.671153	1.5494	0.200443
0.671264	1.54916	0.200401
0.671375	1.54892	0.200359
0.671485	1.54868	0.200316
0.671596	1.54843	0.200274
0.671706	1.54819	0.200232
0.671817	1.54795	0.20019
0.671927	1.54771	0.200148
0.672038	1.54747	0.200106
0.672148	1.54723	0.200064
0.672259	1.54699	0.200022
0.672369	1.54675	0.19998
0.67248	1.54651	0.199938
0.67259	1.54627	0.199896
0.6727	1.54603	0.199854
0.672811	1.54579	0.199812
0.672921	1.54555	0.19977
0.673032	1.54531	0.199728
0.673142	1.54507	0.199686
0.673252	1.54483	0.199644
0.673362	1.54459	0.199602
0.673473	1.54435	0.19956
0.673583	1.54411	0.199519
0.673693	1.54387	0.199477
0.673803	1.54363	0.199435
0.673914	1.54339	0.199393
0.674024	1.54315	0.199351
0.674134	1.54291	0.19931
0.674244	1.54267	0.199268
0.674354	1.54243	0.199226
0.674464	1.54219	0.199184
0.674574	1.54195	0.199143
0.674684	1.54171	0.199101
0.674794	1.54147	0.199059
0.674904	1.54123	0.199017
0.675015	1.54099	0.198976
0.675125	1.54075	0.198934
0.675235	1.54051	0.198892
0.675344	1.54027	0.198851
0.675454	1.54003	0.198809
0.675564	1.53979	0.198768
0.675674	1.53955	0.198726
0.675784	1.53931	0.198684
0.675894	1.53907	0.198643
0.676004	1.53884	0.198601
0.676114	1.5386	0.19856
0.676224	1.53836	0.198518
0.676333	1.53812	0.198477
0.676443	1.53788	0.198435
0.676553	1.53764	0.198394
0.676663	1.5374	0.198352
0.676773	1.53716	0.198311
0.676882	1.53692	0.198269
0.676992	1.53669	0.198228
0.677102	1.53645	0.198187
0.677211	1.53621	0.198145
0.677321	1.53597	0.198104
0.677431	1.53573	0.198062
0.67754	1.53549	0.198021
0.67765	1.53525	0.19798
0.67776	1.53502	0.197938
0.677869	1.53478	0.197897
0.677979	1.53454	0.197856
0.678088	1.5343	0.197814
0.678198	1.53406	0.197773
0.678307	1.53382	0.197732
0.678417	1.53359	0.197691
0.678526	1.53335	0.197649
0.678636	1.53311	0.197608
0.678745	1.53287	0.197567
0.678855	1.53263	0.197526
0.678964	1.5324	0.197485
0.679074	1.53216	0.197443
0.679183	1.53192	0.197402
0.679292	1.53168	0.197361
0.679402	1.53144	0.19732
0.679511	1.53121	0.197279
0.67962	1.53097	0.197238
0.67973	1.53073	0.197197
0.679839	1.53049	0.197155
0.679948	1.53026	0.197114
0.680058	1.53002	0.197073
0.680167	1.52978	0.197032
0.680276	1.52954	0.196991
0.680385	1.52931	0.19695
0.680495	1.52907	0.196909
0.680604	1.52883	0.196868
0.680713	1.52859	0.196827
0.680822	1.52836	0.196786
0.680931	1.52812	0.196745
0.68104	1.52788	0.196704
0.68115	1.52764	0.196663
0.681259	1.52741	0.196623
0.681368	1.52717	0.196582
0.681477	1.52693	0.196541
0.681586	1.52669	0.1965
0.681695	1.52646	0.196459
0.681804	1.52622	0.196418
0.681913	1.52598	0.196377
0.682022	1.52575	0.196336
0.682131	1.52551	0.196296
0.68224	1.52527	0.196255
0.682349	1.52504	0.196214
0.682458	1.5248	0.196173
0.682567	1.52456	0.196132
0.682676	1.52433	0.196092
0.682784	1.52409	0.196051
0.682893	1.52385	0.19601
0.683002	1.52362	0.19597
0.683111	1.52338	0.195929
0.68322	1.52314	0.195888
0.683329	1.52291	0.195847
0.683437	1.52267	0.195807
0.683546	1.52243	0.195766
0.683655	1.5222	0.195725
0.683764	1.52196	0.195685
0.683872	1.52172	0.195644
0.683981	1.52149	0.195604
0.68409	1.52125	0.195563
0.684199	1.52101	0.195522
0.684307	1.52078	0.195482
0.684416	1.52054	0.195441
0.684525	1.52031	0.195401
0.684633	1.52007	0.19536
0.684742	1.51983	0.19532
0.68485	1.5196	0.195279
0.684959	1.51936	0.195239
0.685068	1.51912	0.195198
0.685176	1.51889	0.195158
0.685285	1.51865	0.195117
0.685393	1.51842	0.195077
0.685502	1.51818	0.195036
0.68561	1.51794	0.194996
0.685719	1.51771	0.194955
0.685827	1.51747	0.194915
0.685936	1.51724	0.194875
0.686044	1.517	0.194834
0.686153	1.51677	0.194794
0.686261	1.51653	0.194753
0.68637	1.51629	0.194713
0.686478	1.51606	0.194673
0.686586	1.51582	0.194632
0.686695	1.51559	0.194592
0.686803	1.51535	0.194552
0.686911	1.51512	0.194512
0.68702	1.51488	0.194471
0.687128	1.51464	0.194431
0.687236	1.51441	0.194391
0.687345	1.51417	0.19435
0.687453	1.51394	0.19431
0.687561	1.5137	0.19427
0.687669	1.51347	0.19423
0.687778	1.51323	0.19419
0.687886	1.513	0.194149
0.687994	1.51276	0.194109
0.688102	1.51253	0.194069
0.68821	1.51229	0.194029
0.688319	1.51206	0.193989
0.688427	1.51182	0.193949
0.688535	1.51158	0.193908
0.688643	1.51135	0.193868
